t,bid_price,ask_price,bid_depth,trade_count
2448.441406,99.907226,99.932461,399.788392,13.000000
2491.240464,99.899563,99.940819,466.420058,13.000000
2517.508579,99.882066,99.902495,474.905462,10.000000
2549.987244,99.874738,99.903500,574.179811,20.000000
2638.053260,99.877758,99.902310,532.278402,17.000000
2679.245631,99.842077,99.864145,360.133954,19.000000
2724.868213,99.823137,99.846231,488.107722,8.000000
2734.553293,99.801322,99.834706,368.190868,12.000000
2777.521975,99.847106,99.870128,494.371709,12.000000
2797.802527,99.863239,99.888393,473.989214,14.000000
2814.127120,99.894921,99.920354,458.596754,10.000000
2849.238306,99.890478,99.915831,537.846674,14.000000
2869.404525,99.893756,99.917571,575.499087,16.000000
2935.294671,99.880019,99.912951,310.070739,13.000000
2962.275594,99.860107,99.880803,549.740686,6.000000
2976.145279,99.892620,99.914636,440.040243,14.000000
2986.704413,99.877457,99.904124,519.992944,13.000000
3052.986730,99.843407,99.863422,538.619515,11.000000
3082.032617,99.882129,99.910118,481.925797,10.000000
3155.641234,99.847720,99.875638,601.255505,6.000000
3265.339926,99.844192,99.865034,603.617318,7.000000
3300.802237,99.869794,99.899290,558.138125,12.000000
3318.991478,99.882024,99.906062,433.038291,12.000000
3413.703092,99.901693,99.935547,546.626080,11.000000
3425.752189,99.930527,99.953696,514.394090,20.000000
3560.279976,99.911695,99.932107,494.455984,11.000000
3594.659152,99.907078,99.931349,552.427251,13.000000
3639.651351,99.898204,99.929615,381.235816,13.000000
3707.984784,99.886325,99.917719,620.008400,8.000000
3758.319792,99.892353,99.917351,472.791167,12.000000
3810.629178,99.911089,99.941989,485.569624,8.000000
3820.532948,99.901250,99.923608,389.491216,12.000000
3974.312030,99.890329,99.920156,393.775349,15.000000
4034.919455,99.906014,99.928992,408.740772,8.000000
4065.161086,99.887131,99.922198,427.955720,16.000000
4109.026062,99.879022,99.909607,574.952970,7.000000
4137.786684,99.878638,99.899179,573.701172,9.000000
4172.311978,99.858556,99.892502,553.522057,10.000000
4240.919546,99.855846,99.877050,518.331815,10.000000
4287.181606,99.839448,99.861033,494.635621,13.000000
4334.176646,99.827994,99.853709,464.159183,8.000000
4357.597735,99.835651,99.856664,491.916123,18.000000
4374.890352,99.838730,99.870564,564.108253,12.000000
4384.746515,99.842408,99.876196,526.871111,13.000000
4438.902649,99.837070,99.861356,494.166765,9.000000
4477.506489,99.820067,99.849059,469.058706,12.000000
4495.510891,99.788964,99.819762,523.536150,12.000000
4529.843121,99.811749,99.838648,574.470238,10.000000
4549.457953,99.846346,99.870065,543.140596,12.000000
4650.510053,99.862113,99.892390,595.983165,15.000000
4673.294168,99.854090,99.884942,511.066908,12.000000
4761.763173,99.853747,99.878384,472.854514,9.000000
4799.740376,99.844501,99.876756,558.006294,11.000000
4856.143377,99.848980,99.876513,486.859398,9.000000
4943.226525,99.878933,99.910127,571.060111,11.000000
5002.308287,99.868869,99.898763,378.203310,12.000000
5054.821330,99.830374,99.862218,437.243894,17.000000
5110.639040,99.841811,99.869726,552.844382,11.000000
5120.964826,99.836644,99.860976,511.453731,13.000000
5185.598506,99.834347,99.866413,501.824429,9.000000
5263.860315,99.806021,99.833243,573.212268,18.000000
5410.404781,99.833612,99.862948,474.894501,12.000000
5433.096782,99.842384,99.869738,471.004167,12.000000
5481.698214,99.797623,99.824561,561.257787,9.000000
5602.079253,99.808476,99.835184,459.071969,14.000000
5673.700972,99.814593,99.846433,564.518854,9.000000
5689.483979,99.805359,99.826458,445.726952,14.000000
5743.069103,99.775908,99.804381,624.966310,15.000000
5805.919726,99.798785,99.829181,492.058641,10.000000
5830.696542,99.812528,99.840006,481.491947,13.000000
5942.871314,99.789579,99.814121,635.567441,7.000000
5961.211946,99.790301,99.815581,442.704623,16.000000
5992.067285,99.721485,99.745049,402.218317,5.000000
5995.414076,99.704908,99.726220,578.065225,14.000000
6093.400223,99.749580,99.773751,612.538953,11.000000
6206.194233,99.743123,99.774819,517.602849,10.000000
6278.443264,99.754928,99.780262,482.027021,14.000000
6310.980145,99.740992,99.762858,492.042053,14.000000
6364.275085,99.720627,99.752152,550.065644,5.000000
6406.835124,99.712646,99.743658,591.493720,17.000000
6408.158558,99.750529,99.776442,476.845444,13.000000
6427.098214,99.758019,99.783734,408.166463,12.000000
6438.086363,99.739954,99.768551,374.371340,16.000000
6468.774988,99.741858,99.769954,589.027368,8.000000
6547.253929,99.757264,99.788117,510.516490,11.000000
6574.656248,99.737294,99.765098,636.828090,12.000000
6621.525538,99.755675,99.780296,564.978043,11.000000
6741.915045,99.767794,99.789036,626.673361,14.000000
6867.198777,99.763874,99.790289,548.787006,17.000000
7000.301690,99.726834,99.755491,468.670280,15.000000
7077.440641,99.769428,99.798301,544.592070,9.000000
7109.902367,99.752794,99.797414,578.606468,16.000000
7161.095511,99.748261,99.779513,556.985272,13.000000
7276.772446,99.754176,99.785127,408.181399,10.000000
7326.244193,99.776369,99.807499,400.522319,15.000000
7360.044811,99.788542,99.809508,472.200420,7.000000
7400.261136,99.759838,99.795889,521.294363,5.000000
7425.289964,99.789249,99.812153,371.283394,7.000000
7592.186898,99.772623,99.793062,420.355876,14.000000
7627.897496,99.787942,99.816896,489.017174,9.000000
7668.945106,99.829694,99.858314,591.454064,16.000000
7768.895798,99.833233,99.856157,470.643439,15.000000
7775.172462,99.828709,99.862596,418.873074,13.000000
7798.839710,99.876465,99.897010,455.247974,12.000000
7911.319552,99.858413,99.881145,503.906806,6.000000
7924.586347,99.853023,99.888228,560.112219,18.000000
8002.646384,99.852530,99.875841,334.523812,12.000000
8092.625872,99.845246,99.865926,519.850836,11.000000
8139.596489,99.811186,99.834825,521.410882,11.000000
8162.759827,99.823930,99.848723,643.135713,11.000000
8223.535025,99.783159,99.819240,314.979763,13.000000
8273.838848,99.774295,99.795651,582.281360,9.000000
8320.489235,99.747385,99.776274,522.206720,7.000000
8365.249766,99.720676,99.746467,339.112674,11.000000
8469.109764,99.735643,99.773505,450.607350,12.000000
8488.591184,99.727467,99.759642,501.776485,16.000000
8586.985868,99.750554,99.785017,620.906031,11.000000
8729.744552,99.756452,99.786222,401.532352,8.000000
8801.248378,99.773670,99.797634,549.440530,8.000000
8858.942837,99.791607,99.824126,527.526025,16.000000
8861.117269,99.778058,99.801823,623.406127,14.000000
8952.078063,99.734431,99.774154,595.261012,9.000000
9044.054125,99.757963,99.784125,455.496771,11.000000
9056.632149,99.792272,99.816655,515.099549,12.000000
9064.786151,99.758066,99.781156,514.492929,16.000000
9075.316584,99.767883,99.787999,588.770330,19.000000
9100.393448,99.755849,99.804066,483.498930,13.000000
9186.233475,99.761561,99.783113,609.967367,13.000000
9252.708072,99.758231,99.784153,482.551785,15.000000
9308.790328,99.767485,99.787787,404.905525,16.000000
9335.891093,99.764765,99.792754,445.392852,10.000000
9397.678983,99.765841,99.803352,465.546401,8.000000
9439.278234,99.804103,99.826097,455.215728,8.000000
9451.613811,99.822218,99.844154,457.657757,13.000000
9466.385070,99.830544,99.865162,549.309253,12.000000
9509.291309,99.879477,99.900855,268.179092,14.000000
9552.144941,99.865352,99.890062,529.742578,10.000000
9586.140560,99.874507,99.899608,526.284091,10.000000
9642.442400,99.851427,99.887391,470.646950,13.000000
9801.727262,99.829904,99.858277,583.129838,14.000000
9843.567324,99.828487,99.850397,486.263349,11.000000
9881.092176,99.809264,99.829563,537.821358,16.000000
9936.624921,99.791061,99.817783,397.317089,18.000000
10018.641245,99.780070,99.806009,516.529339,9.000000
10059.583751,99.772483,99.800890,557.674999,9.000000
10087.188037,99.766618,99.791752,528.192688,6.000000
10097.062813,99.768151,99.796289,464.728627,8.000000
10233.571480,99.765989,99.792238,557.140922,15.000000
10289.950961,99.782629,99.805561,439.235050,12.000000
10326.907141,99.755683,99.785463,585.479308,13.000000
10355.717501,99.768204,99.792809,410.020459,13.000000
10441.620744,99.740389,99.766975,416.640141,14.000000
10488.166712,99.709371,99.762130,495.647228,12.000000
10544.581912,99.711285,99.744097,611.009141,14.000000
10600.020223,99.716248,99.743189,488.296738,13.000000
10667.543987,99.691712,99.714838,452.621543,4.000000
10713.474782,99.715842,99.735919,363.973520,10.000000
10771.671158,99.736608,99.768588,532.229122,13.000000
10877.019471,99.758518,99.782007,467.147903,10.000000
10930.914882,99.719176,99.753236,557.137033,10.000000
11003.076804,99.701189,99.725519,383.851101,13.000000
11044.891009,99.682918,99.707631,474.378607,5.000000
11078.018009,99.680890,99.707436,464.388455,9.000000
11148.721963,99.698026,99.741531,499.058034,5.000000
11157.405426,99.656223,99.691200,504.869251,10.000000
11182.429558,99.650743,99.679979,545.461106,11.000000
11203.279072,99.614653,99.638731,402.959891,11.000000
11228.814854,99.599145,99.622905,502.975567,20.000000
11252.056371,99.581477,99.618440,595.351883,9.000000
11299.966351,99.602102,99.634869,520.564897,12.000000
11342.995600,99.583700,99.609706,483.115737,11.000000
11370.959574,99.587668,99.612443,446.205250,8.000000
11426.903666,99.573426,99.594872,503.276761,11.000000
11451.022118,99.568709,99.591701,500.216233,14.000000
11578.501288,99.562088,99.590431,543.986969,17.000000
11615.188517,99.574067,99.605748,538.784373,12.000000
11640.109885,99.574798,99.603263,561.399676,21.000000
11730.521208,99.576885,99.606284,583.447942,13.000000
11753.227772,99.577030,99.608348,538.527118,15.000000
11819.193768,99.562655,99.599803,396.444384,10.000000
11848.884670,99.592272,99.616589,448.732907,17.000000
11889.014483,99.584450,99.621834,502.323469,8.000000
11959.913728,99.607957,99.632316,459.782895,10.000000
12005.822484,99.623892,99.643963,371.817859,15.000000
12040.038168,99.605363,99.636240,555.924357,9.000000
12074.763537,99.619433,99.659412,504.525220,10.000000
12080.152276,99.620852,99.643127,483.625833,9.000000
12149.789248,99.638491,99.664511,514.309081,17.000000
12172.104015,99.644082,99.672002,455.694564,14.000000
12262.809053,99.614327,99.640586,439.841588,16.000000
12294.310074,99.619394,99.654159,555.961407,11.000000
12312.931177,99.615274,99.638908,447.437600,7.000000
12352.778220,99.587095,99.620999,517.979579,8.000000
12392.601805,99.603714,99.642342,376.267108,10.000000
12431.206889,99.601547,99.631455,521.474901,8.000000
12505.183721,99.607695,99.627988,511.332110,9.000000
12526.800340,99.582511,99.611074,373.613139,17.000000
12537.945657,99.570201,99.600074,591.114131,12.000000
12552.988250,99.564337,99.594088,544.339671,10.000000
12593.934888,99.585789,99.606253,459.342682,18.000000
12734.570626,99.555456,99.578840,583.128104,7.000000
12752.988508,99.551894,99.588609,589.899169,11.000000
12777.581168,99.561784,99.590544,521.582924,11.000000
12804.674563,99.577036,99.610753,468.901571,8.000000
12847.060962,99.612124,99.633672,506.634266,15.000000
12959.331741,99.598202,99.637632,556.033045,11.000000
12980.999859,99.584703,99.610669,489.175658,9.000000
13040.306375,99.593092,99.618737,543.507966,16.000000
13119.902709,99.576451,99.612329,381.182627,14.000000
13179.602739,99.600121,99.622971,541.155304,14.000000
13192.889497,99.593448,99.614246,525.958353,14.000000
13209.767066,99.590966,99.614245,542.940021,12.000000
13236.886755,99.597132,99.619388,446.199610,10.000000
13396.177506,99.572403,99.600572,326.650179,9.000000
13427.394838,99.585917,99.614116,390.753518,5.000000
13455.791385,99.530116,99.575165,403.484212,11.000000
13548.223749,99.535037,99.558146,543.762655,7.000000
13633.464564,99.571442,99.604475,354.205663,9.000000
13648.188423,99.613249,99.646383,365.411113,7.000000
13732.218055,99.634145,99.656755,564.102995,14.000000
13775.275639,99.641607,99.680694,580.946239,11.000000
13846.131182,99.635042,99.666367,450.980974,14.000000
13910.964193,99.631126,99.652412,495.825160,9.000000
13995.556781,99.659169,99.683630,520.545894,12.000000
14017.051651,99.665111,99.691290,392.379358,10.000000
14037.610002,99.650884,99.677133,502.635541,3.000000
14060.067815,99.648939,99.674142,457.005684,15.000000
14110.074570,99.645640,99.671054,565.240965,15.000000
14145.200540,99.674591,99.698212,463.940401,10.000000
14178.672572,99.661694,99.687929,491.663320,13.000000
14242.352632,99.673345,99.696313,645.129925,10.000000
14263.787004,99.668635,99.696714,546.771812,18.000000
14290.711626,99.630474,99.654290,428.168127,9.000000
14352.978254,99.619702,99.644866,486.537737,10.000000
14378.451966,99.601319,99.634484,424.033791,11.000000
14388.348419,99.596734,99.619400,450.496028,13.000000
14466.780021,99.608321,99.628845,430.678598,7.000000
14717.129977,99.614610,99.641545,500.791013,14.000000
14771.197132,99.595714,99.619885,585.045333,9.000000
14854.186380,99.620924,99.650186,564.986890,11.000000
14919.283705,99.647112,99.678991,551.188603,18.000000
14988.610292,99.616834,99.640970,409.847667,12.000000
15041.199211,99.612239,99.649778,392.062161,14.000000
15149.638157,99.618854,99.652620,414.789136,7.000000
15189.641411,99.608423,99.638252,626.838845,12.000000
15265.283741,99.622842,99.650469,674.890924,10.000000
15274.530745,99.621384,99.652133,508.132619,11.000000
15296.424834,99.622687,99.662163,565.873193,15.000000
15349.076794,99.605316,99.630775,415.761396,10.000000
15387.566384,99.598005,99.629423,608.751213,12.000000
15450.576297,99.604876,99.632002,452.240085,13.000000
15467.721347,99.605641,99.626020,505.880130,9.000000
15498.168612,99.591269,99.611870,536.864772,9.000000
15607.209525,99.629684,99.654856,477.681456,9.000000
15617.287113,99.615534,99.639716,422.186300,15.000000
15633.739184,99.615832,99.637260,362.125863,5.000000
15664.416555,99.613148,99.633878,544.040949,11.000000
15666.596190,99.636768,99.663829,725.840396,16.000000
15684.968586,99.648558,99.694268,430.500536,14.000000
15810.881498,99.664784,99.697830,470.175340,8.000000
15869.161384,99.680584,99.708804,391.754940,11.000000
15899.314939,99.675323,99.697944,548.371244,13.000000
15916.451890,99.647675,99.684337,528.868579,12.000000
15952.859192,99.653176,99.675000,542.800387,14.000000
16053.081547,99.632252,99.655288,487.238900,7.000000
16099.366069,99.581230,99.601457,494.318426,10.000000
16187.228437,99.571307,99.602879,516.148500,10.000000
16199.531702,99.589761,99.617356,600.474735,10.000000
16259.639723,99.578963,99.604403,466.629185,12.000000
16343.862974,99.585628,99.607501,661.370838,12.000000
16404.378915,99.587785,99.612328,509.892981,10.000000
16430.599902,99.551684,99.574377,460.888610,9.000000
16515.640299,99.548151,99.579018,534.925937,14.000000
16565.373034,99.547528,99.570309,360.090033,12.000000
16644.699455,99.513998,99.549431,556.205742,15.000000
16786.389934,99.512363,99.534124,475.758132,13.000000
16867.799349,99.530199,99.553980,638.559828,8.000000
17046.248652,99.491064,99.530723,559.548420,11.000000
17070.093137,99.487307,99.509966,300.713259,8.000000
17097.333183,99.478872,99.506481,444.005520,8.000000
17130.759156,99.451311,99.487820,419.460720,10.000000
17137.713641,99.413626,99.445534,445.382991,14.000000
17228.647654,99.451833,99.480446,561.536461,18.000000
17271.728248,99.469205,99.492690,568.676859,19.000000
17292.890604,99.445076,99.465119,492.924393,11.000000
17296.739799,99.414702,99.455618,434.622128,16.000000
17320.420789,99.429580,99.450466,545.604259,13.000000
17339.176183,99.413589,99.433932,461.836280,10.000000
17397.526263,99.396343,99.433830,549.974432,9.000000
17475.151522,99.424259,99.450854,394.798617,7.000000
17485.834071,99.402521,99.425982,602.987353,18.000000
17575.247721,99.400521,99.421418,442.499622,13.000000
17596.849100,99.378827,99.401834,415.997990,13.000000
17657.898456,99.349479,99.383722,385.263081,13.000000
17695.718183,99.357050,99.381857,477.450649,10.000000
17713.877230,99.363843,99.393026,523.464650,10.000000
17765.222813,99.380146,99.420058,565.094495,16.000000
17786.266819,99.374129,99.405850,614.905913,14.000000
17793.742898,99.382300,99.427856,429.160752,13.000000
17826.647277,99.385014,99.415421,586.287898,9.000000
17834.577438,99.415711,99.437664,698.134688,16.000000
17867.683765,99.415829,99.440739,497.279956,11.000000
17878.591201,99.386282,99.408647,625.950515,12.000000
17932.604304,99.420996,99.449769,459.658692,7.000000
17933.908975,99.412758,99.439196,532.541995,14.000000
17970.043839,99.372910,99.394225,505.273866,12.000000
18003.453919,99.377475,99.405480,603.156759,7.000000
18005.218211,99.389231,99.423669,484.225912,17.000000
18058.704363,99.399284,99.424143,617.905365,12.000000
18088.641304,99.407538,99.432861,349.771847,8.000000
18130.068965,99.431959,99.461289,637.537724,14.000000
18171.246496,99.407046,99.432640,520.343223,12.000000
18192.107834,99.406749,99.428887,467.702398,8.000000
18226.411892,99.389814,99.421706,604.279121,17.000000
18323.632821,99.393673,99.418229,533.443196,10.000000
18348.545125,99.379849,99.409944,560.672603,12.000000
18383.772871,99.388490,99.413158,500.847066,18.000000
18401.291702,99.404859,99.430434,675.987036,11.000000
18420.419952,99.380651,99.405524,652.808094,11.000000
18494.019954,99.353562,99.382171,553.118871,14.000000
18669.632952,99.305550,99.345299,461.230028,13.000000
18730.765857,99.296063,99.318508,448.528098,12.000000
18746.490556,99.299052,99.328969,541.142369,13.000000
18813.971746,99.276136,99.305330,565.522493,18.000000
18863.687856,99.268700,99.308038,417.278385,7.000000
18903.165799,99.269536,99.295592,503.741159,11.000000
18928.644453,99.275136,99.307919,389.296668,12.000000
19060.935173,99.285999,99.308096,507.760373,13.000000
19307.347177,99.288361,99.313351,488.407962,13.000000
19361.858690,99.296319,99.317119,559.161796,9.000000
19405.755165,99.305612,99.340075,569.672463,13.000000
19431.648158,99.293614,99.323544,499.521235,7.000000
19479.093590,99.278622,99.320634,608.275985,14.000000
19490.298448,99.312162,99.339203,504.280599,16.000000
19585.043799,99.316975,99.342687,430.868034,16.000000
19658.934148,99.294734,99.315940,432.209941,10.000000
19709.191684,99.297433,99.329310,517.724032,14.000000
19792.195151,99.308527,99.354790,655.754397,11.000000
19824.764392,99.335734,99.367783,503.926912,15.000000
19852.061464,99.338523,99.368453,424.747102,10.000000
19893.015438,99.338423,99.381101,507.206942,9.000000
19918.916859,99.348646,99.380199,594.715868,12.000000
20044.751598,99.335755,99.357090,467.239180,12.000000
20122.305474,99.332078,99.355986,478.950504,10.000000
20200.596535,99.358207,99.395047,424.629582,5.000000
20214.155306,99.352940,99.377002,500.714118,6.000000
20246.091120,99.358076,99.385258,606.149001,11.000000
20406.440645,99.372523,99.392773,600.487757,13.000000
20464.138461,99.360068,99.381140,489.828290,10.000000
20524.055371,99.352208,99.373020,486.509234,14.000000
20582.238426,99.369591,99.395056,514.053065,17.000000
20595.322856,99.366514,99.398131,523.457220,20.000000
20622.085277,99.365187,99.402385,386.179394,14.000000
20658.521671,99.346881,99.368060,430.687401,12.000000
20818.587729,99.308637,99.332348,526.751525,11.000000
20854.474954,99.358890,99.384188,442.758854,15.000000
20907.296941,99.344154,99.381384,475.876907,11.000000
20931.152973,99.377838,99.406052,501.259628,12.000000
21012.480657,99.367170,99.399813,437.639979,11.000000
21083.830332,99.366204,99.396279,513.065932,9.000000
21157.949377,99.366571,99.400903,533.527348,11.000000
21252.361976,99.385494,99.421014,493.040686,18.000000
21285.181486,99.454073,99.480337,471.780778,10.000000
21335.261771,99.454252,99.476573,551.209501,14.000000
21341.754370,99.471195,99.507393,477.835028,9.000000
21503.895219,99.522673,99.557227,504.522220,10.000000
21589.024120,99.528572,99.563182,564.348186,11.000000
21630.582470,99.550535,99.579094,370.402876,15.000000
21672.689907,99.552191,99.581725,581.457821,13.000000
21745.562402,99.531427,99.552058,421.392988,10.000000
21816.267656,99.495855,99.533967,655.229685,11.000000
21891.085716,99.499240,99.532880,531.323722,10.000000
21969.815402,99.509008,99.540492,596.633296,7.000000
22022.293846,99.493077,99.525354,394.132052,11.000000
22055.018363,99.451530,99.488957,494.258062,14.000000
22077.680374,99.483231,99.511767,491.458667,13.000000
22104.410210,99.486871,99.512585,436.235140,14.000000
22112.715283,99.503764,99.526583,586.626565,13.000000
22194.769941,99.523960,99.558417,455.290690,12.000000
22229.009291,99.543244,99.564438,411.638391,12.000000
22248.847410,99.526677,99.556917,509.624452,6.000000
22264.687803,99.517138,99.548348,501.135861,13.000000
22269.908034,99.504838,99.545436,501.177241,15.000000
22370.147619,99.505771,99.536157,412.211965,18.000000
22399.906347,99.505143,99.533139,386.212381,14.000000
22439.152253,99.489661,99.524880,580.034940,17.000000
22493.537577,99.472872,99.494168,626.008482,14.000000
22619.074428,99.451474,99.493571,426.238063,11.000000
22741.949164,99.448246,99.473339,470.486195,15.000000
22774.496549,99.426529,99.451492,488.003454,13.000000
22787.477851,99.399012,99.430593,498.895002,13.000000
22831.792735,99.366404,99.398826,462.976732,11.000000
22854.370830,99.354031,99.382027,353.925690,11.000000
22898.784226,99.345788,99.367333,613.741251,11.000000
22904.524846,99.332357,99.375051,638.522553,10.000000
22931.209057,99.353875,99.379610,528.397318,10.000000
22962.693765,99.365493,99.396488,514.990121,12.000000
23119.484017,99.409964,99.434152,553.794263,18.000000
23137.246237,99.421759,99.445709,477.771287,9.000000
23191.624944,99.404078,99.428560,596.204754,13.000000
23299.190661,99.387296,99.408657,429.629326,12.000000
23359.627161,99.391716,99.420647,464.545036,12.000000
23368.231800,99.416002,99.438196,573.719531,17.000000
23382.476688,99.423255,99.446262,528.395665,16.000000
23494.736719,99.421588,99.443944,470.390075,9.000000
23534.760296,99.421001,99.454398,561.443266,17.000000
23587.028264,99.404941,99.434580,475.222577,9.000000
23669.805410,99.412755,99.440707,462.703046,11.000000
23679.316088,99.401459,99.426043,518.803001,14.000000
23699.328654,99.426749,99.449987,418.275465,9.000000
23749.689496,99.437352,99.461565,548.533645,7.000000
23769.737763,99.447778,99.476803,589.521657,12.000000
23805.487441,99.489357,99.523140,527.090447,9.000000
23814.987641,99.504137,99.540798,485.819422,11.000000
23838.637342,99.502970,99.530207,559.032875,7.000000
23926.414239,99.486192,99.507233,449.292713,12.000000
23939.581426,99.439068,99.475641,520.130622,16.000000
23993.262089,99.450811,99.478724,572.946482,18.000000
24012.847128,99.482124,99.502318,577.359379,13.000000
24083.091972,99.473472,99.498958,456.752658,16.000000
24108.001008,99.486516,99.519535,622.829030,17.000000
24335.709515,99.467442,99.497562,751.577274,12.000000
24364.418410,99.463054,99.494011,558.318056,8.000000
24421.528457,99.485090,99.508010,470.832637,10.000000
24448.912139,99.514998,99.536330,553.600680,13.000000
24481.781261,99.460975,99.489765,473.052825,14.000000
24516.152688,99.478347,99.500983,486.208004,8.000000
24575.517107,99.478334,99.505022,496.501318,10.000000
24591.005714,99.465216,99.493132,676.089186,14.000000
24624.602391,99.489968,99.513647,488.132651,10.000000
24674.545402,99.499539,99.526749,558.143965,10.000000
24763.486078,99.514674,99.547529,533.017049,13.000000
24814.808747,99.498171,99.535403,366.355110,13.000000
24870.620829,99.497652,99.520877,472.335097,12.000000
24899.248147,99.528806,99.570441,686.252917,13.000000
24952.521744,99.519529,99.541616,435.635125,11.000000
24959.069616,99.517073,99.544871,699.277262,14.000000
25017.333291,99.537139,99.557526,484.560784,19.000000
25023.173000,99.514829,99.535207,408.179122,13.000000
25031.954418,99.517401,99.538609,353.018247,13.000000
25073.050631,99.492105,99.516988,486.658075,9.000000
25084.699052,99.522453,99.550286,610.801687,15.000000
25099.451182,99.541607,99.574249,579.776941,12.000000
25125.401326,99.517734,99.539769,541.812315,16.000000
25155.424414,99.529168,99.554043,432.545473,18.000000
25177.568779,99.535286,99.558378,385.443495,10.000000
25276.413626,99.457980,99.493546,435.478738,9.000000
25297.356253,99.494457,99.522895,548.278934,13.000000
25342.343400,99.473858,99.503845,494.299403,9.000000
25438.667427,99.471353,99.496543,544.349919,18.000000
25531.149032,99.486005,99.511696,526.792807,17.000000
25582.633854,99.504535,99.534358,681.867434,12.000000
25599.091920,99.515599,99.539718,454.472056,7.000000
25639.205958,99.532751,99.554580,534.628107,13.000000
25678.686030,99.529201,99.561228,393.917468,12.000000
25715.849056,99.570905,99.596829,484.292188,12.000000
25764.257856,99.568460,99.591983,386.188843,15.000000
25811.381965,99.585998,99.608204,478.674794,8.000000
25835.838873,99.575448,99.603919,575.938595,12.000000
25856.329353,99.590869,99.618022,529.097824,13.000000
25890.437860,99.585402,99.609731,484.024774,14.000000
25894.563666,99.560577,99.602317,524.401772,15.000000
25982.356665,99.602127,99.625083,388.691196,9.000000
26089.011177,99.560812,99.588596,469.664793,15.000000
26131.995340,99.565062,99.589174,591.763057,14.000000
26148.445169,99.596549,99.623235,377.456392,15.000000
26167.353754,99.597372,99.618284,282.681884,14.000000
26207.732987,99.606390,99.635228,448.486909,18.000000
26236.710246,99.611041,99.638154,395.535536,12.000000
26298.508272,99.635956,99.657531,444.464783,9.000000
26420.606916,99.629748,99.664948,414.854746,8.000000
26451.009443,99.632848,99.660223,572.497413,9.000000
26510.655148,99.627102,99.656900,476.681882,10.000000
26531.077132,99.594656,99.628606,397.803394,10.000000
26590.301329,99.558948,99.588247,387.833724,11.000000
26620.249184,99.549067,99.575852,572.418056,11.000000
26644.656493,99.520265,99.557666,478.575987,15.000000
26688.147140,99.515570,99.541253,481.444135,3.000000
26711.682524,99.534148,99.568087,493.903563,5.000000
26758.066479,99.544761,99.577138,533.782446,7.000000
26770.471271,99.537785,99.571362,436.739202,8.000000
26796.316630,99.545592,99.572324,646.100248,6.000000
26836.311341,99.574351,99.599088,637.522360,7.000000
26885.316626,99.575271,99.603815,502.539752,9.000000
26961.902754,99.542668,99.575119,565.221250,17.000000
26984.328264,99.545589,99.577858,658.507285,12.000000
27032.974148,99.586132,99.611125,395.830972,12.000000
27102.024280,99.660398,99.691490,587.958166,12.000000
27165.866345,99.685733,99.710493,586.628092,12.000000
